CAND_ID,CAND_NAME,state,lname,fname,minitial,bioguide_id,thomas_id,NodeID
H6LA06034,"MOORE, W HENSON III",LA,MOORE,W,HENSON III,0,829,1461
S6LA00011,"MOORE, W HENSON III",LA,MOORE,W,HENSON III,0,829,1461
H6CA22026,"MOORHEAD, CARLOS J",CA,MOORHEAD,CARLOS,J,0,830,1462
H6CA22026,"MOORHEAD, CARLOS JOHN",CA,MOORHEAD,CARLOS,JOHN,0,830,1462
H0PA14021,"MOORHEAD, BILL III",PA,MOORHEAD,BILL,III,0,831,1463
H0VA08040,"MORAN, JAMES P",VA,MORAN,JAMES,P,0,832,1464
H0VA08040,"MORAN, JAMES P JR",VA,MORAN,JAMES,P JR,0,832,1464
H0VA08040,"MORAN, JAMES P JR.",VA,MORAN,JAMES,P JR.,0,832,1464
H0VA08040,"MORAN, JAMES P. JR.",VA,MORAN,JAMES,P. JR.,0,832,1464
H0VA08040,"MORAN, JAMES PATRICK",VA,MORAN,JAMES,PATRICK,0,832,1464
H0MD08021,"MORELLA, CONSTANCE A",MD,MORELLA,CONSTANCE,A,0,833,1465
S4NC00014,"MORGAN, ROBERT B.",NC,MORGAN,ROBERT,B.,0,1404,1466
H2CT03011,"MORRISON, BRUCE A",CT,MORRISON,BRUCE,A,0,835,1467
H0WA04029,"MORRISON, SIDNEY WALLACE",WA,MORRISON,SIDNEY,WALLACE,0,836,1468
H6OH23066,"MOTTL, RONALD A.",OH,MOTTL,RONALD,A.,0,839,1470
S6NY00052,"MOYNIHAN, DANIEL PATRICK",NY,MOYNIHAN,DANIEL,PATRICK,0,1407,1471
H2NY03014,"MRAZEK, ROBERT J",NY,MRAZEK,ROBERT,J,0,840,1472
S2NY00101,"MRAZEK, ROBERT J",NY,MRAZEK,ROBERT,J,0,840,1472
S0AK00063,"MURKOWSKI, FRANK",AK,MURKOWSKI,FRANK,,0,1408,1473
S0AK00063,"MURKOWSKI, FRANK H",AK,MURKOWSKI,FRANK,H,0,1408,1473
S0AK00063,"MURKOWSKI, FRANK HUGHES",AK,MURKOWSKI,FRANK,HUGHES,0,1408,1473
S0AK00063,"MURKOWSKI, FRANK SENATOR",AK,MURKOWSKI,FRANK,SENATOR,0,1408,1473
H6PA22062,"MURPHY, AUSTIN J",PA,MURPHY,AUSTIN,J,0,841,1474
H6NY17049,"MURPHY, JOHN M",NY,MURPHY,JOHN,M,0,842,1475
H6IL02033,"MURPHY, MORGAN F.",IL,MURPHY,MORGAN,F.,0,843,1476
H6PA08194,"MURPHY, PATRICK J",PA,MURPHY,PATRICK,J,0,1875,1477
H6PA08194,"MURPHY, PATRICK J.",PA,MURPHY,PATRICK,J.,0,1875,1477
H0NY20079,"MURPHY, SCOTT M",NY,MURPHY,SCOTT,M,0,1968,1478
H6PA12030,"MURTHA, JOHN P",PA,MURTHA,JOHN,P,0,844,1479
H6PA12030,"MURTHA, JOHN P MR.",PA,MURTHA,JOHN,P MR.,0,844,1479
H6PA12030,"MURTHA, JOHN PATRICK",PA,MURTHA,JOHN,PATRICK,0,844,1479
H2CO04045,"MUSGRAVE, MARILYN",CO,MUSGRAVE,MARILYN,,0,1711,1480
H2CO04045,"MUSGRAVE, MARILYN N",CO,MUSGRAVE,MARILYN,N,0,1711,1480
S6ME00019,"MUSKIE, EDMUND S.",ME,MUSKIE,EDMUND,S.,0,1410,1481
H0PA11035,"MUSTO, RAPHAEL",PA,MUSTO,RAPHAEL,,0,845,1482
H6IN07030,"MYERS, JOHN T",IN,MYERS,JOHN,T,0,847,1483
H6IN07030,"MYERS, JOHN THOMAS",IN,MYERS,JOHN,THOMAS,0,847,1483
H8PA01039,"MYERS, MICHAEL O",PA,MYERS,MICHAEL,O,0,848,1484
H4NC09106,"MYRICK, SUE",NC,MYRICK,SUE,,0,849,1485
S2NC00042,"MYRICK, SUE",NC,MYRICK,SUE,,0,849,1485
H2IA03028,"NAGLE, DAVID",IA,NAGLE,DAVID,,0,851,1486
H2IA03028,"NAGLE, DAVID R",IA,NAGLE,DAVID,R,0,851,1486
H0SC06153,"NAPIER, JOHN LIGHT",SC,NAPIER,JOHN,LIGHT,0,852,1487
H6KY02019,"NATCHER, WILLIAM H",KY,NATCHER,WILLIAM,H,0,853,1488
H6NC05018,"NEAL, STEPHEN L",NC,NEAL,STEPHEN,L,0,855,1489
H6NC05018,"NEAL, STEPHEN L (STEVE)",NC,NEAL,STEPHEN,L (STEVE),0,855,1489
H6NC05018,"NEAL, STEPHEN LYBROOK",NC,NEAL,STEPHEN,LYBROOK,0,855,1489
H6MI14021,"NEDZI, LUCIEN",MI,NEDZI,LUCIEN,,0,856,1490
H0PA11068,"NELLIGAN, JAMES L",PA,NELLIGAN,JAMES,L,0,857,1492
S6NE00095,"NELSON, E BENJAMIN",NE,NELSON,E,BENJAMIN,0,1627,1493
S4WI00017,"NELSON, GAYLORD A.",WI,NELSON,GAYLORD,A.,0,1411,1495
H4WA05028,"NETHERCUTT, GEORGE JR.",WA,NETHERCUTT,GEORGE,JR.,0,860,1496
H4WA05028,"NETHERCUTT, GEORGE R JR",WA,NETHERCUTT,GEORGE,R JR,0,860,1496
S4WA00458,"NETHERCUTT, GEORGE R",WA,NETHERCUTT,GEORGE,R,0,860,1496
H2WI01035,"NEUMANN, MARK W",WI,NEUMANN,MARK,W,0,861,1497
S8WI00158,"NEUMANN, MARK W",WI,NEUMANN,MARK,W,0,861,1497
H4OH18079,"NEY, ROBERT W",OH,NEY,ROBERT,W,0,862,1498
H4OH18079,"NEY, ROBERT WILLIAM",OH,NEY,ROBERT,WILLIAM,0,862,1498
H6AL03025,"NICHOLS, BILL",AL,NICHOLS,BILL,,0,863,1499
H0KS05033,"NICHOLS, RICHARD D",KS,NICHOLS,RICHARD,D,0,864,1500
S0OK00107,"NICKLES, DON",OK,NICKLES,DON,,0,1412,1501
S0OK00107,"NICKLES, DONALD LEE",OK,NICKLES,DONALD,LEE,0,1412,1501
S0OK00107,"NICKLES, DONALD LEE HONORABLE",OK,NICKLES,DONALD,LEE HONORABLE,0,1412,1501
H2UT03058,"NIELSON, HOWARD CURTIS",UT,NIELSON,HOWARD,CURTIS,0,865,1502
H6KY03090,"NORTHUP, ANNE HON.",KY,NORTHUP,ANNE,HON.,0,1508,1503
H6KY03090,"NORTHUP, ANNE M",KY,NORTHUP,ANNE,M,0,1508,1503
H6KY03090,"NORTHUP, ANNE MEAGHER",KY,NORTHUP,ANNE,MEAGHER,0,1508,1503
H4GA10022,"NORWOOD, CHARLES W JR",GA,NORWOOD,CHARLES,W JR,0,869,1504
H4GA10022,"NORWOOD, CHARLES W REP",GA,NORWOOD,CHARLES,W REP,0,869,1504
H4GA10022,"NORWOOD, CHARLES WHITLOW",GA,NORWOOD,CHARLES,WHITLOW,0,869,1504
H4GA10022,"NORWOOD, CHARLES WHITLOW JR",GA,NORWOOD,CHARLES,WHITLOW JR,0,869,1504
H4GA10022,"NORWOOD, CHARLIE",GA,NORWOOD,CHARLIE,,0,869,1504
H6NY37039,"NOWAK, HENRY J",NY,NOWAK,HENRY,J,0,870,1505
S2GA00019,"NUNN, SAM",GA,NUNN,SAM,,0,1413,1506
S2GA00019,"NUNN, SAMUEL AUGUSTUS",GA,NUNN,SAMUEL,AUGUSTUS,0,1413,1506
H0IA02040,"NUSSLE, JAMES ALLEN",IA,NUSSLE,JAMES,ALLEN,0,871,1507
H0IA02040,"NUSSLE, JIM",IA,NUSSLE,JIM,,0,871,1507
H8VA02046,"NYE, GLENN CARLYLE III",VA,NYE,GLENN,CARLYLE III,0,1957,1508
H6IL17049,"O'BRIEN, GEORGE M",IL,O'BRIEN,GEORGE,M,0,872,1509
H6MA08042,"O'NEILL, THOMAS",MA,O'NEILL,THOMAS,,0,874,1510
H6MA08042,"O'NEILL, THOMAS P JR",MA,O'NEILL,THOMAS,P JR,0,874,1510
H6OH20138,"OAKAR, MARY ROSE",OH,OAKAR,MARY,ROSE,0,875,1511
H0IL01087,"OBAMA, BARACK H",IL,OBAMA,BARACK,H,0,1763,1512
S4IL00180,"OBAMA, BARACK",IL,OBAMA,BARACK,,0,1763,1512
H6MN08047,"OBERSTAR, JAMES L",MN,OBERSTAR,JAMES,L,0,876,1513
H6MN08047,"OBERSTAR, JAMES L HON.",MN,OBERSTAR,JAMES,L HON.,0,876,1513
H6MN08047,"OBERSTAR, JAMES L MC",MN,OBERSTAR,JAMES,L MC,0,876,1513
H6MN08047,"OBERSTAR, JAMES L. HON.",MN,OBERSTAR,JAMES,L. HON.,0,876,1513
H6MN08047,"OBERSTAR, JAMES LOUIS",MN,OBERSTAR,JAMES,LOUIS,0,876,1513
S4MN00015,"OBERSTAR, JAMES L",MN,OBERSTAR,JAMES,L,0,876,1513
H6WI07033,"OBEY, DAVID R",WI,OBEY,DAVID,R,0,877,1514
H6WI07033,"OBEY, DAVID R.",WI,OBEY,DAVID,R.,0,877,1514
H6WI07033,"OBEY, DAVID ROSS",WI,OBEY,DAVID,ROSS,0,877,1514
H2VA06040,"OLIN, JAMES R",VA,OLIN,JAMES,R,0,878,1515
H2VA06040,"OLIN, JAMES R (JIM)",VA,OLIN,JAMES,R (JIM),0,878,1515
H2VA06040,"OLIN, JAMES RANDOLPH",VA,OLIN,JAMES,RANDOLPH,0,878,1515
H2MA01020,"OLVER, JOHN W",MA,OLVER,JOHN,W,0,879,1516
H2MA01020,"OLVER, JOHN W.",MA,OLVER,JOHN,W.,0,879,1516
H2MA01020,"OLVER, JOHN WALTER",MA,OLVER,JOHN,WALTER,0,879,1516
H2TX27026,"ORTIZ, SOLOMON P",TX,ORTIZ,SOLOMON,P,0,880,1517
H2TX27026,"ORTIZ, SOLOMON P CONGRESSMAN",TX,ORTIZ,SOLOMON,P CONGRESSMAN,0,880,1517
H0UT03078,"ORTON, WILLIAM H",UT,ORTON,WILLIAM,H,0,881,1518
H0NE03159,"OSBORNE, THOMAS WILLIAM",NE,OSBORNE,THOMAS,WILLIAM,0,1658,1519
H0NE03159,"OSBORNE, TOM",NE,OSBORNE,TOM,,0,1658,1519
H8CA03105,"OSE, DOUG",CA,OSE,DOUG,,0,1585,1520
H8CA03105,"OSE, DOUGLAS A",CA,OSE,DOUGLAS,A,0,1585,1520
H0ID01139,"OTTER, C L BUTCH",ID,OTTER,C,L BUTCH,0,1646,1521
H0ID01139,"OTTER, C.L. BUTCH",ID,OTTER,C.L.,BUTCH,0,1646,1521
H0ID01139,"OTTER, CLEMENT LEROY",ID,OTTER,CLEMENT,LEROY,0,1646,1521
H6NY24060,"OTTINGER, RICHARD L",NY,OTTINGER,RICHARD,L,0,882,1522
H2NY12023,"OWENS, MAJOR R",NY,OWENS,MAJOR,R,0,883,1523
H2NY12023,"OWENS, MAJOR ROBERT",NY,OWENS,MAJOR,ROBERT,0,883,1523
H2NY12023,"OWENS, MAJOR ROBERT ODELL",NY,OWENS,MAJOR,ROBERT ODELL,0,883,1523
H2NY12023,"OWENS, ROBERT MAJOR",NY,OWENS,ROBERT,MAJOR,0,883,1523
H6UT02010,"OWENS, DOUGLAS WAYNE",UT,OWENS,DOUGLAS,WAYNE,0,884,1524
H6UT02010,"OWENS, WAYNE",UT,OWENS,WAYNE,,0,884,1524
S2UT00138,"OWENS, WAYNE",UT,OWENS,WAYNE,,0,884,1524
H0NY23081,"OWENS, WILLIAM",NY,OWENS,WILLIAM,,0,1974,1525
H2OH04032,"OXLEY, MICHAEL G",OH,OXLEY,MICHAEL,G,0,885,1526
H2CA43047,"PACKARD, RONALD C",CA,PACKARD,RONALD,C,0,886,1527
S6OR00037,"PACKWOOD, ROBERT W",OR,PACKWOOD,ROBERT,W,0,1414,1528
S6OR00037,"PACKWOOD, ROBERT W SENATOR",OR,PACKWOOD,ROBERT,W SENATOR,0,1414,1528
H6CA16036,"PANETTA, LEON",CA,PANETTA,LEON,,0,888,1529
H6CA16036,"PANETTA, LEON EDWARD",CA,PANETTA,LEON,EDWARD,0,888,1529
H6NJ12102,"PAPPAS, MICHAEL",NJ,PAPPAS,MICHAEL,,0,1509,1530
H8MS04156,"PARKER, PAUL MICHAEL ""MIKE""",MS,PARKER,PAUL,"MICHAEL ""MIKE""",0,889,1531
H0VA08024,"PARRIS, STAN",VA,PARRIS,STAN,,0,890,1532
H0VA08024,"PARRIS, STANFORD E",VA,PARRIS,STANFORD,E,0,890,1532
H8CA17014,"PASHAYAN, CHARLES JR",CA,PASHAYAN,CHARLES,JR,0,891,1533
H2AZ02055,"PASTOR, ED L",AZ,PASTOR,ED,L,0,893,1534
H2AZ02055,"PASTOR, EDWARD L",AZ,PASTOR,EDWARD,L,0,893,1534
H2AZ02055,"PASTOR, EDWARD LOPEZ",AZ,PASTOR,EDWARD,LOPEZ,0,893,1534
H0TX14044,"PATMAN, WILLIAM N",TX,PATMAN,WILLIAM,N,0,894,1535
H0TX14044,"PATMAN, WILLIAM N (BILL)",TX,PATMAN,WILLIAM,N (BILL),0,894,1535
H6NJ15022,"PATTEN, EDWARD J.",NJ,PATTEN,EDWARD,J.,0,896,1536
H6SC04080,"PATTERSON, ELIZABETH J",SC,PATTERSON,ELIZABETH,J,0,897,1537
H6SC04080,"PATTERSON, ELIZABETH JOHNSTON",SC,PATTERSON,ELIZABETH,JOHNSTON,0,897,1537
H6CA38030,"PATTERSON, JERRY M",CA,PATTERSON,JERRY,M,0,898,1538
H6CA38030,"PATTERSON,  JERRY M",CA,PATTERSON,,JERRY M,0,898,1538
H6TX22101,"PAUL, RONALD E",TX,PAUL,RONALD,E,0,900,1539
H6TX22101,"PAUL, RONALD E.",TX,PAUL,RONALD,E.,0,900,1539
H6TX22101,"PAUL, RONALD ERNEST",TX,PAUL,RONALD,ERNEST,0,900,1539
S4TX00037,"PAUL, RONALD E",TX,PAUL,RONALD,E,0,900,1539
H8NY31012,"PAXON, BILL",NY,PAXON,BILL,,0,901,1540
H8NY31012,"PAXON, L WILLIAM",NY,PAXON,L,WILLIAM,0,901,1540
H8VA05064,"PAYNE, L F",VA,PAYNE,L,F,0,903,1542
H8VA05064,"PAYNE, LEWIS F JR",VA,PAYNE,LEWIS,F JR,0,903,1542
H8VA05064,"PAYNE, LEWIS F JR HON",VA,PAYNE,LEWIS,F JR HON,0,903,1542
H8VA05064,"PAYNE, LEWIS FRANKLIN JR",VA,PAYNE,LEWIS,FRANKLIN JR,0,903,1542
H6OH13042,"PEASE, DON",OH,PEASE,DON,,0,904,1543
H6OH13042,"PEASE, DONALD J",OH,PEASE,DONALD,J,0,904,1543
H6OH13042,"PEASE, DONALD JAMES",OH,PEASE,DONALD,JAMES,0,904,1543
H6IN07121,"PEASE, EDWARD A",IN,PEASE,EDWARD,A,0,1511,1544
S6RI00155,"PELL, CLAIBORNE",RI,PELL,CLAIBORNE,,0,1417,1545
H8IN02060,"PENCE, MICHAEL R",IN,PENCE,MICHAEL,R,0,1649,1546
H8IN02060,"PENCE, MICHAEL RICHARD",IN,PENCE,MICHAEL,RICHARD,0,1649,1546
H8IN02060,"PENCE, MIKE",IN,PENCE,MIKE,,0,1649,1546
H2MN01025,"PENNY, TIMOTHY J",MN,PENNY,TIMOTHY,J,0,906,1547
S0MN00146,"PENNY, TIMOTHY J",MN,PENNY,TIMOTHY,J,0,906,1547
H6FL14013,"PEPPER, CLAUDE",FL,PEPPER,CLAUDE,,0,907,1548
S6IL00037,"PERCY, CHARLES H SENATOR",IL,PERCY,CHARLES,H SENATOR,0,1418,1549
H4KY07013,"PERKINS, CARL C",KY,PERKINS,CARL,C,0,909,1550
H4KY07013,"PERKINS, CARL CHRISTOPHER",KY,PERKINS,CARL,CHRISTOPHER,0,909,1550
H6KY07026,"PERKINS, CARL D",KY,PERKINS,CARL,D,0,909,1550
H8VA05106,"PERRIELLO, THOMAS STUART PRICE",VA,PERRIELLO,THOMAS,STUART PRICE,0,1958,1552
H0FL02045,"PETERSON, DOUGLAS ""PETE""",FL,PETERSON,DOUGLAS,"""PETE""",0,911,1553
H0FL02045,"PETERSON, DOUGLAS BRIAN",FL,PETERSON,DOUGLAS,BRIAN,0,911,1553
H0FL02045,"PETERSON, DOUGLAS PETE",FL,PETERSON,DOUGLAS,PETE,0,911,1553
H6PA05091,"PETERSON, JOHN E",PA,PETERSON,JOHN,E,0,1512,1554
H6PA05091,"PETERSON, JOHN MR.",PA,PETERSON,JOHN,MR.,0,1512,1554
H0WI06061,"PETRI, THOMAS",WI,PETRI,THOMAS,,0,912,1555
H0WI06061,"PETRI, THOMAS E",WI,PETRI,THOMAS,E,0,912,1555
H0WI06061,"PETRI, TOM",WI,PETRI,TOM,,0,912,1555
H8NY23019,"PEYSER, PETER A",NY,PEYSER,PETER,A,0,915,1556
S6NY00029,"PEYSER, PETER A.",NY,PEYSER,PETER,A.,0,915,1556
H4IL08100,"PHELPS, DAVID W",IL,PHELPS,DAVID,W,0,1586,1557
H8IL19066,"PHELPS, DAVID D",IL,PHELPS,DAVID,D,0,1586,1557
H6MS03046,"PICKERING, CHARLES W",MS,PICKERING,CHARLES,W,0,1513,1558
H6MS03046,"PICKERING, CHARLES W ""CHIP"" JR",MS,PICKERING,CHARLES,"W ""CHIP"" JR",0,1513,1558
H6MS03046,"PICKERING, CHARLES W CHIP JR",MS,PICKERING,CHARLES,W CHIP JR,0,1513,1558
H6VA02057,"PICKETT, OWEN",VA,PICKETT,OWEN,,0,916,1559
H6VA02057,"PICKETT, OWEN B",VA,PICKETT,OWEN,B,0,916,1559
H6VA02057,"PICKETT, OWEN BRADFORD",VA,PICKETT,OWEN,BRADFORD,0,916,1559
S2VA00050,"PICKETT, OWEN B",VA,PICKETT,OWEN,B,0,916,1559
H6TX10049,"PICKLE, JAMES JARRELL",TX,PICKLE,JAMES,JARRELL,0,917,1560
H6TX10049,"PICKLE, JAMES JERRELL",TX,PICKLE,JAMES,JERRELL,0,917,1560
H0PA19053,"PLATTS, TODD R",PA,PLATTS,TODD,R,0,1667,1561
H2CA11051,"POMBO, RICHARD",CA,POMBO,RICHARD,,0,921,1562
H2CA11051,"POMBO, RICHARD W",CA,POMBO,RICHARD,W,0,921,1562
H2ND00057,"POMEROY, EARL",ND,POMEROY,EARL,,0,922,1563
H2ND00057,"POMEROY, EARL R",ND,POMEROY,EARL,R,0,922,1563
H2ND00057,"POMEROY, EARL R.",ND,POMEROY,EARL,R.,0,922,1563
H2ND00057,"POMEROY, EARL RALPH",ND,POMEROY,EARL,RALPH,0,922,1563
H2ND00057,"POMEROY, EARL RALPH III",ND,POMEROY,EARL,RALPH III,0,922,1563
H8IL10016,"PORTER, JOHN E",IL,PORTER,JOHN,E,0,923,1564
H8IL10016,"PORTER, JOHN EDWARD",IL,PORTER,JOHN,EDWARD,0,923,1564
H0NV01078,"PORTER, JON C SR",NV,PORTER,JON,C SR,0,1739,1565
H0NV01078,"PORTER, JON CHRISTOPHER SR",NV,PORTER,JON,CHRISTOPHER SR,0,1739,1565
H0NV01078,"PORTER, JON SR",NV,PORTER,JON,SR,0,1739,1565
H8IL22094,"POSHARD, GLENDAL W",IL,POSHARD,GLENDAL,W,0,925,1566
H8IL22094,"POSHARD, GLENN",IL,POSHARD,GLENN,,0,925,1566
H6SD01026,"PRESSLER, LARRY",SD,PRESSLER,LARRY,,0,927,1567
S8SD00024,"PRESSLER, LARRY",SD,PRESSLER,LARRY,,0,927,1567
H6NC06024,"PREYER, RICHARDSON",NC,PREYER,RICHARDSON,,0,928,1568
H6IL23021,"PRICE, MELVIN",IL,PRICE,MELVIN,,0,929,1569
H8IL12046,"PRICE, WILLIAM MELVIN",IL,PRICE,WILLIAM,MELVIN,0,929,1569
H6WA01048,"PRITCHARD, JOEL",WA,PRITCHARD,JOEL,,0,932,1570
S2WI00078,"PROXMIRE, WILLIAM",WI,PROXMIRE,WILLIAM,,0,1419,1571
H2OH15046,"PRYCE, DEBORAH",OH,PRYCE,DEBORAH,,0,933,1572
H2OH15046,"PRYCE, DEBORAH D",OH,PRYCE,DEBORAH,D,0,933,1572
H2OH15046,"PRYCE, DEBORAH D.",OH,PRYCE,DEBORAH,D.,0,933,1572
S8AR00047,"PRYOR, DAVID HAMPTON",AR,PRYOR,DAVID,HAMPTON,0,1420,1573
S0AR00028,"PRYOR, MARK L",AR,PRYOR,MARK,L,0,1701,1574
S0AR00028,"PRYOR, MARK LUNSFORD",AR,PRYOR,MARK,LUNSFORD,0,1701,1574
H6MI02091,"PURSELL, CARL D",MI,PURSELL,CARL,D,0,934,1575
S4MI00223,"PURSELL, CARL DAUNE",MI,PURSELL,CARL,DAUNE,0,934,1575
H0FL12051,"PUTNAM, ADAM H",FL,PUTNAM,ADAM,H,0,1645,1576
H0FL12051,"PUTNAM, ADAM HUGHES",FL,PUTNAM,ADAM,HUGHES,0,1645,1576
H0AZ03362,"QUAYLE, BEN",AZ,QUAYLE,BEN,,0,1993,1577
S0IN00012,"QUAYLE, DAN",IN,QUAYLE,DAN,,0,935,1578
H6TN01040,"QUILLEN, JAMES H",TN,QUILLEN,JAMES,H,0,937,1579
H6TN01040,"QUILLEN, JAMES HENRY",TN,QUILLEN,JAMES,HENRY,0,937,1579
H2NY30041,"QUINN, JACK",NY,QUINN,JACK,,0,938,1580
H2NY30041,"QUINN, JACK JR",NY,QUINN,JACK,JR,0,938,1580
H2CA19054,"RADANOVICH, GEORGE",CA,RADANOVICH,GEORGE,,0,939,1581
H2CA19054,"RADANOVICH, GEORGE P",CA,RADANOVICH,GEORGE,P,0,939,1581
H6WV04057,"RAHALL, NICK J II",WV,RAHALL,NICK,J II,0,940,1583
H6WV04057,"RAHALL, NICK J II M C",WV,RAHALL,NICK,J II M C,0,940,1583
H6WV04057,"RAHALL, NICK J. II",WV,RAHALL,NICK,J. II,0,940,1583
H6WV04057,"RAHALL, NICK JOE II",WV,RAHALL,NICK,JOE II,0,940,1583
H6WV04057,"RAHALL, NICK JOE J II",WV,RAHALL,NICK,JOE J II,0,940,1583
H6IL19037,"RAILSBACK, THOMAS F",IL,RAILSBACK,THOMAS,F,0,941,1584
H0MN00013,"RAMSTAD, JAMES M",MN,RAMSTAD,JAMES,M,0,942,1585
H0MN00013,"RAMSTAD, JIM",MN,RAMSTAD,JIM,,0,942,1585
S6WV00022,"RANDOLPH, JENNINGS",WV,RANDOLPH,JENNINGS,,0,1421,1586
H8CT05013,"RATCHFORD, WILLIAM R",CT,RATCHFORD,WILLIAM,R,0,946,1587
H6SC01029,"RAVENEL, ARTHUR JR",SC,RAVENEL,ARTHUR,JR,0,947,1588
H2GA03021,"RAY, RICHARD B",GA,RAY,RICHARD,B,0,948,1589
H6NM03026,"REDMOND, WILLIAM T",NM,REDMOND,WILLIAM,T,0,1515,1590
H6NM03026,"REDMOND, WILLIAM THOMAS",NM,REDMOND,WILLIAM,THOMAS,0,1515,1590
S8NM00135,"REDMOND, WILLIAM THOMAS",NM,REDMOND,WILLIAM,THOMAS,0,1515,1590
H6OH16029,"REGULA, RALPH",OH,REGULA,RALPH,,0,951,1591
H6OH16029,"REGULA, RALPH S",OH,REGULA,RALPH,S,0,951,1591
H0MT00033,"REHBERG, DENNIS R",MT,REHBERG,DENNIS,R,0,1657,1592
S6MT00097,"REHBERG, DENNIS RAY",MT,REHBERG,DENNIS,RAY,0,1657,1592
H2AZ01172,"RENZI, RICHARD G.",AZ,RENZI,RICHARD,G.,0,1706,1594
H2AZ01172,"RENZI, RICHARD GEORGE",AZ,RENZI,RICHARD,GEORGE,0,1706,1594
H6WI05011,"REUSS, HENRY S",WI,REUSS,HENRY,S,0,954,1595
H6TX00115,"REYES, SILVESTRE",TX,REYES,SILVESTRE,,0,1516,1596
H8IL02039,"REYNOLDS, MEL",IL,REYNOLDS,MEL,,0,955,1597
H8IL02039,"REYNOLDS, MELVIN J",IL,REYNOLDS,MELVIN,J,0,955,1597
H8NY27077,"REYNOLDS, THOMAS M",NY,REYNOLDS,THOMAS,M,0,1587,1598
H6AZ01041,"RHODES, JOHN",AZ,RHODES,JOHN,,0,957,1599
H6AZ01108,"RHODES, JOHN JACOB III",AZ,RHODES,JOHN,JACOB III,0,957,1599
H0NM01015,"RICHARDSON, BILL",NM,RICHARDSON,BILL,,0,958,1602
H0NM01015,"RICHARDSON, WILLIAM B",NM,RICHARDSON,WILLIAM,B,0,958,1602
H0NM01015,"RICHARDSON, WILLIAM B (BILL)",NM,RICHARDSON,WILLIAM,B (BILL),0,958,1602
H8CA37137,"RICHARDSON, LAURA",CA,RICHARDSON,LAURA,,0,1883,1603
H6NY14087,"RICHMOND, FREDERICK W",NY,RICHMOND,FREDERICK,W,0,959,1604
H2PA21014,"RIDGE, THOMAS J",PA,RIDGE,THOMAS,J,0,960,1605
H2PA21014,"RIDGE, THOMAS JOSEPH",PA,RIDGE,THOMAS,JOSEPH,0,960,1605
S6MI00103,"RIEGLE, DONALD W JR",MI,RIEGLE,DONALD,W JR,0,961,1606
H0CA01064,"RIGGS, FRANK D",CA,RIGGS,FRANK,D,0,962,1607
H0CA01064,"RIGGS, FRANK DUNCAN",CA,RIGGS,FRANK,DUNCAN,0,962,1607
S8CA00150,"RIGGS, FRANK D",CA,RIGGS,FRANK,D,0,962,1607
H6AL03058,"RILEY, BOB",AL,RILEY,BOB,,0,1517,1608
H6AL03058,"RILEY, ROBERT R",AL,RILEY,ROBERT,R,0,1517,1608
H6NJ12029,"RINALDO, MATTHEW J",NJ,RINALDO,MATTHEW,J,0,963,1609
H6NJ12029,"RINALDO, MATTHEW J.",NJ,RINALDO,MATTHEW,J.,0,963,1609
H8PA15054,"RITTER, DONALD",PA,RITTER,DONALD,,0,965,1610
H8PA15054,"RITTER, DONALD L",PA,RITTER,DONALD,L,0,965,1610
H8PA15054,"RITTER, DONALD LAWRENCE",PA,RITTER,DONALD,LAWRENCE,0,965,1610
H0FL25038,"RIVERA, DAVID",FL,RIVERA,DAVID,,0,2007,1611
H4MI13093,"RIVERS, LYNN NANCY",MI,RIVERS,LYNN,NANCY,0,966,1612
S8VA00156,"ROBB, CHARLES S",VA,ROBB,CHARLES,S,0,1423,1613
S8VA00156,"ROBB, CHARLES SPITTAL",VA,ROBB,CHARLES,SPITTAL,0,1423,1613
H0SD02019,"ROBERTS, CLINT",SD,ROBERTS,CLINT,,0,967,1614
H6TX04026,"ROBERTS, RAY",TX,ROBERTS,RAY,,0,969,1615
H6VA07031,"ROBINSON, J (JAMES) KENNETH",VA,ROBINSON,J,(JAMES) KENNETH,0,970,1616
H6VA07031,"ROBINSON, JAMES KENNETH",VA,ROBINSON,JAMES,KENNETH,0,970,1616
H2AR01048,"ROBINSON, TOMMY",AR,ROBINSON,TOMMY,,0,971,1617
H4AR02091,"ROBINSON, TOMMY F",AR,ROBINSON,TOMMY,F,0,971,1617
H4AR02091,"ROBINSON, TOMMY FRANKLIN",AR,ROBINSON,TOMMY,FRANKLIN,0,971,1617
S4WV00027,"ROCKEFELLER, JAY",WV,ROCKEFELLER,JAY,,0,1424,1618
S4WV00027,"ROCKEFELLER, JOHN D IV",WV,ROCKEFELLER,JOHN,D IV,0,1424,1618
S4WV00027,"ROCKEFELLER, JOHN DAVISON IV",WV,ROCKEFELLER,JOHN,DAVISON IV,0,1424,1618
H6NJ10049,"RODINO, PETER W JR",NJ,RODINO,PETER,W JR,0,973,1619
H8TX28013,"RODRIGUEZ, CIRO D",TX,RODRIGUEZ,CIRO,D,0,1518,1620
H8TX28013,"RODRIGUEZ, CIRO D.",TX,RODRIGUEZ,CIRO,D.,0,1518,1620
H6NJ08035,"ROE, ROBERT",NJ,ROE,ROBERT,,0,974,1621
H6NJ08035,"ROE, ROBERT A",NJ,ROE,ROBERT,A,0,974,1621
H0IN03065,"ROEMER, TIM",IN,ROEMER,TIM,,0,976,1623
