NodeID,CAM_YEAR,state_y,CAND_PTY_AFFILIATION
1555,2010,WI,REP
142,2010,WI,REP
409,2010,WI,REP
328,2010,WV,REP
61,2010,WV,REP
678,2010,AL,REP
967,2010,AL,REP
419,2010,AL,REP
594,2010,AL,REP
36,2010,AR,REP
1594,2010,AZ,REP
1269,2010,AZ,REP
1534,2010,AZ,DEM
200,2010,AZ,DEM
1898,2010,CA,DEM
233,2010,CA,DEM
1562,2010,CA,REP
759,2010,CA,DEM
1581,2010,CA,REP
1411,2010,CA,REP
649,2010,CA,DEM
1108,2010,CA,DEM
18,2010,CA,DEM
1856,2010,CA,DEM
429,2010,CA,DEM
59,2010,CA,REP
440,2010,CA,DEM
1527,2010,CA,REP
507,2010,CA,DEM
987,2010,CA,DEM
1407,2010,CO,REP
1480,2010,CO,REP
107,2010,CT,DEM
770,2010,DE,REP
978,2010,FL,REP
342,2010,FL,REP
48,2010,FL,DEM
714,2010,FL,REP
339,2010,FL,REP
658,2010,FL,REP
892,2010,FL,DEM
1421,2010,FL,DEM
1422,2010,FL,DEM
894,2010,FL,REP
212,2010,FL,DEM
134,2010,FL,REP
1258,2010,GA,REP
26,2010,GA,DEM
884,2010,GA,REP
1413,2010,GA,DEM
1049,2010,GA,REP
732,2010,GA,REP
455,2010,GA,DEM
37,2010,GU,DEM
206,2010,HI,DEM
769,2010,HI,DEM
269,2010,IA,REP
434,2010,IL,DEM
945,2010,IL,DEM
204,2010,IL,DEM
629,2010,IL,DEM
968,2010,IL,REP
466,2010,IL,REP
740,2010,IN,REP
734,2010,IN,REP
1735,2010,IN,REP
869,2010,KY,REP
562,2010,LA,REP
1516,2010,MA,DEM
1420,2010,MA,DEM
308,2010,MA,DEM
886,2010,MA,DEM
433,2010,MD,DEM
230,2010,MD,DEM
1905,2010,MD,DEM
620,2010,MD,REP
506,2010,MD,DEM
1430,2010,ME,DEM
1395,2010,MI,REP
1773,2010,MI,DEM
1159,2010,MI,REP
1727,2010,MI,REP
1266,2010,MI,REP
291,2010,MI,DEM
1346,2010,MN,DEM
385,2010,MN,DFL
253,2010,NC,REP
1857,2010,NC,DEM
1434,2010,NC,DEM
1563,2010,ND,DEM
695,2010,NH,REP
295,2010,NJ,REP
175,2010,NJ,REP
378,2010,NM,REP
510,2010,NY,DEM
661,2010,NY,DEM
268,2010,NY,REP
1316,2010,NY,CRV
1817,2010,NY,DEM
1523,2010,NY,DEM
310,2010,NY,DEM
356,2010,NY,DEM
1405,2010,NY,REP
1151,2010,NY,DEM
502,2010,OH,REP
1526,2010,OH,REP
257,2010,OH,DEM
1572,2010,OH,REP
437,2010,OH,DEM
1774,2010,OK,REP
90,2010,OK,REP
1197,2010,OK,REP
159,2010,PA,DEM
1161,2010,PA,DEM
1041,2010,PA,REP
467,2010,PA,REP
12,2010,PA,REP
354,2010,PA,REP
85,2010,SC,DEM
536,2010,SC,REP
617,2010,SC,REP
1193,2010,SC,REP
1745,2010,SC,DEM
1787,2010,SC,DEM
1203,2010,SD,REP
1141,2010,SD,DEM
1849,2010,TN,REP
101,2010,TN,DEM
28,2010,TN,REP
248,2010,TX,DEM
251,2010,TX,REP
461,2010,TX,REP
219,2010,TX,REP
675,2010,TX,REP
114,2010,TX,DEM
54,2010,TX,REP
1517,2010,TX,DEM
198,2010,TX,DEM
70,2010,TX,REP
25,2010,UT,REP
168,2010,VA,REP
186,2010,VA,REP
688,2010,VA,DEM
1118,2010,WA,REP
1195,2010,WA,DEM
1455,2010,WV,DEM
401,2010,AS,REP
1693,2010,AZ,REP
174,2010,AZ,REP
453,2010,AZ,REP
1127,2010,AZ,REP
330,2010,CA,DEM
297,2010,CA,DEM
158,2010,CA,DEM
104,2010,CA,DEM
523,2010,CA,DEM
656,2010,CA,REP
1649,2010,CO,DEM
1357,2010,CT,DEM
1349,2010,FL,REP
1868,2010,FL,REP
1001,2010,FL,REP
522,2010,FL,DEM
399,2010,GA,REP
530,2010,GA,REP
619,2010,GA,DEM
1295,2010,IA,REP
294,2010,IL,DEM
663,2010,IL,DEM
120,2010,IL,DEM
1869,2010,IL,REP
511,2010,IN,DEM
138,2010,IN,DEM
1739,2010,IN,REP
692,2010,KS,DEM
1810,2010,KS,REP
532,2010,KY,REP
1318,2010,KY,REP
776,2010,KY,DEM
1212,2010,LA,REP
1423,2010,LA,DEM
39,2010,LA,REP
326,2010,MA,DEM
1811,2010,MA,DEM
942,2010,MI,REP
514,2010,MI,REP
84,2010,MO,DEM
1183,2010,MO,REP
533,2010,MS,REP
488,2010,MS,DEM
57,2010,NC,DEM
171,2010,NC,REP
806,2010,NC,REP
1485,2010,NC,REP
327,2010,NC,REP
169,2010,NE,REP
1157,2010,NH,DEM
1666,2010,NJ,REP
553,2010,NY,DEM
81,2010,NY,DEM
900,2010,NY,RTL
222,2010,NY,DEM
1280,2010,NY,REP
396,2010,OH,REP
1818,2010,OH,IND
1498,2010,OH,REP
1286,2010,OH,REP
683,2010,OK,DEM
303,2010,OK,REP
163,2010,PA,REP
1683,2010,PA,DEM
131,2010,PA,REP
140,2010,PA,DEM
951,2010,PA,REP
1009,2010,PR,REP
1248,2010,RI,DEM
443,2010,SC,REP
1061,2010,TN,DEM
873,2010,TN,DEM
392,2010,TX,REP
185,2010,TX,REP
15,2010,TX,REP
197,2010,TX,DEM
136,2010,TX,DEM
321,2010,TX,REP
491,2010,TX,REP
360,2010,TX,REP
96,2010,TX,REP
313,2010,TX,REP
755,2010,TX,REP
824,2010,UT,REP
917,2010,VA,REP
876,2010,VA,REP
789,2010,VI,DEM
329,2010,WA,REP
406,2010,WA,REP
345,2010,WI,DEM
851,2010,WY,REP
545,2010,AK,REP
2,2010,AL,REP
997,2010,AL,DEM
650,2010,AR,DEM
1734,2010,AR,DEM
1772,2010,AZ,REP
1449,2010,AZ,DEM
1045,2010,AZ,DEM
1140,2010,CA,REP
317,2010,CA,DEM
1439,2010,CA,DEM
1754,2010,CA,DEM
1793,2010,CA,DEM
1029,2010,CA,REP
319,2010,CA,REP
1859,2010,CA,DEM
465,2010,CA,DEM
912,2010,CA,REP
1345,2010,CA,REP
430,2010,CA,REP
591,2010,CA,DEM
441,2010,CA,DEM
750,2010,CA,REP
1680,2010,CO,DEM
124,2010,CO,DEM
495,2010,CO,REP
1131,2010,CO,REP
280,2010,CO,REP
381,2010,CO,DEM
351,2010,CT,DEM
691,2010,FL,DEM
871,2010,FL,DEM
1908,2010,FL,REP
196,2010,FL,DEM
23,2010,FL,REP
74,2010,FL,DEM
51,2010,FL,REP
1355,2010,FL,DEM
1872,2010,FL,DEM
1263,2010,FL,DEM
249,2010,GA,DEM
292,2010,GA,DEM
550,2010,HI,DEM
226,2010,HI,DEM
697,2010,IA,DEM
296,2010,IA,DEM
687,2010,IA,DEM
1651,2010,ID,REP
1199,2010,IL,DEM
424,2010,IL,REP
141,2010,IL,DEM
1106,2010,IL,DEM
944,2010,IN,DEM
767,2010,IN,DEM
346,2010,KS,REP
232,2010,KS,REP
1646,2010,KS,REP
1503,2010,KY,REP
541,2010,KY,DEM
603,2010,LA,REP
315,2010,MA,DEM
263,2010,MA,DEM
444,2010,MD,DEM
147,2010,MD,DEM
116,2010,MD,DEM
565,2010,ME,DEM
98,2010,MI,DEM
1684,2010,MI,REP
504,2010,MI,REP
1253,2010,MI,DEM
341,2010,MI,REP
1254,2010,MI,DEM
899,2010,MI,DEM
519,2010,MN,DFL
148,2010,MN,DFL
593,2010,MN,REP
1513,2010,MN,DFL
1714,2010,MO,DEM
32,2010,MO,REP
947,2010,MO,REP
1558,2010,MS,REP
959,2010,NC,DEM
398,2010,NC,DEM
1260,2010,NC,DEM
1703,2010,NC,DEM
473,2010,NE,REP
1699,2010,NH,DEM
374,2010,NJ,DEM
1633,2010,NJ,DEM
281,2010,NJ,REP
1167,2010,NJ,DEM
470,2010,NJ,DEM
1043,2010,NV,REP
218,2010,NV,REP
471,2010,NY,DEM
1387,2010,NY,DEM
1736,2010,NY,DEM
402,2010,NY,DEM
1092,2010,NY,DEM
184,2010,NY,DEM
579,2010,NY,DEM
1352,2010,NY,DEM
1374,2010,NY,DEM
1283,2010,NY,DEM
1675,2010,OH,REP
254,2010,OH,REP
1770,2010,OH,DEM
1885,2010,OH,DEM
1778,2010,OH,DEM
1255,2010,OH,DEM
1591,2010,OH,Rep
1741,2010,OH,DEM
1279,2010,OH,DEM
972,2010,OK,REP
515,2010,OR,REP
30,2010,OR,DEM
123,2010,OR,DEM
1169,2010,OR,DEM
566,2010,PA,DEM
1554,2010,PA,REP
1691,2010,PA,DEM
1477,2010,PA,DEM
1398,2010,PA,REP
763,2010,PA,DEM
1479,2010,PA,DEM
389,2010,PA,REP
868,2010,TN,REP
417,2010,TN,REP
89,2010,TN,DEM
1596,2010,TX,DEM
1824,2010,TX,DEM
42,2010,TX,REP
1289,2010,TX,DEM
191,2010,TX,REP
1297,2010,TX,REP
225,2010,TX,DEM
476,2010,TX,REP
1539,2010,TX,REP
1024,2010,TX,DEM
753,2010,UT,REP
456,2010,VA,DEM
1058,2010,VA,REP
1894,2010,VA,REP
527,2010,VT,DEM
600,2010,WA,DEM
1002,2010,WA,DEM
897,2010,WA,DEM
472,2010,WA,DEM
266,2010,WI,DEM
1514,2010,WI,DEM
1231,2010,WI,DEM
1583,2010,WV,DEM
701,2010,AL,DEM
1079,2010,AL,REP
272,2010,AZ,DEM
490,2010,CA,DEM
1520,2010,CA,REP
322,2010,CA,REP
379,2010,CA,DEM
289,2010,CA,DEM
154,2010,CA,DEM
477,2010,CA,DEM
367,2010,CA,REP
62,2010,CA,DEM
357,2010,CA,DEM
918,2010,CA,REP
1317,2010,CA,REP
1603,2010,CA,DEM
838,2010,CA,Rep
1437,2010,CA,REP
420,2010,CA,REP
679,2010,CA,REP
236,2010,CA,REP
1826,2010,CO,DEM
394,2010,CO,DEM
1362,2010,CO,DEM
1789,2010,CO,REP
88,2010,CO,REP
581,2010,CO,REP
285,2010,CT,DEM
1698,2010,CT,REP
224,2010,CT,DEM
1756,2010,FL,REP
397,2010,FL,REP
422,2010,FL,REP
1871,2010,FL,REP
1273,2010,FL,DEM
1033,2010,FL,DEM
707,2010,GA,REP
1802,2010,GA,DEM
1446,2010,ID,DEM
468,2010,ID,REP
447,2010,IL,DEM
1097,2010,IL,DEM
655,2010,IL,REP
170,2010,IL,DEM
450,2010,IL,REP
832,2010,IL,DEM
1546,2010,IN,REP
68,2010,IN,DEM
1146,2010,IN,DEM
246,2010,KS,REP
1460,2010,KS,DEM
203,2010,KY,REP
73,2010,LA,REP
412,2010,LA,DEM
757,2010,LA,REP
1396,2010,LA,REP
166,2010,LA,REP
772,2010,LA,DEM
358,2010,MA,DEM
501,2010,MA,DEM
63,2010,MA,DEM
1276,2010,MD,DEM
210,2010,MD,REP
387,2010,ME,DEM
1670,2010,MI,DEM
383,2010,MI,DEM
814,2010,MI,DEM
376,2010,MN,REP
273,2010,MN,REP
304,2010,MO,REP
438,2010,MP,IND
785,2010,MS,DEM
209,2010,MS,REP
1797,2010,MS,DEM
1409,2010,NC,DEM
1126,2010,NC,REP
1800,2010,NE,REP
372,2010,NJ,DEM
557,2010,NJ,DEM
474,2010,NJ,REP
181,2010,NJ,REP
982,2010,NJ,REP
216,2010,NM,DEM
305,2010,NM,DEM
1798,2010,NM,DEM
306,2010,NM,DEM
648,2010,NV,DEM
496,2010,NV,DEM
547,2010,NY,REP
334,2010,NY,DEM
112,2010,NY,DEM
1865,2010,NY,DEM
1010,2010,NY,REP
1415,2010,NY,DEM
151,2010,NY,DEM
302,2010,NY,DEM
497,2010,NY,DEM
1780,2010,NY,REP
1419,2010,NY,DEM
207,2010,NY,REP
1307,2010,NY,REP
1846,2010,NY,REP
1598,2010,NY,REP
76,2010,OH,REP
919,2010,OH,DEM
286,2010,OH,REP
1047,2010,OH,REP
590,2010,OH,REP
1228,2010,OH,DEM
176,2010,OH,DEM
481,2010,OH,REP
668,2010,OH,DEM
1901,2010,OR,DEM
451,2010,OR,DEM
857,2010,PA,DEM
489,2010,PA,REP
386,2010,PR,DEM
144,2010,TN,REP
1790,2010,TN,DEM
937,2010,TX,DEM
1056,2010,TX,DEM
370,2010,TX,REP
1620,2010,TX,DEM
77,2010,UT,REP
537,2010,VA,REP
1508,2010,VA,DEM
1552,2010,VA,DEM
744,2010,VA,DEM
97,2010,VA,DEM
325,2010,WA,DEM
11,2010,WI,DEM
436,2010,WI,REP
458,2010,WI,REP
307,2010,WY,REP
1279,2010,US,DEM
1413,2010,US,GRE
1473,2010,AK,REP
1574,2010,AR,DEM
160,2010,CA,DEM
748,2010,CO,REP
20,2010,CO,DEM
52,2010,CO,REP
904,2010,CT,DEM
1708,2010,CT,REP
31,2010,CT,DEM
100,2010,DE,DEM
431,2010,FL,REP
558,2010,HI,DEM
192,2010,IA,REP
842,2010,ID,REP
86,2010,IN,REP
1175,2010,IN,REP
375,2010,KY,REP
713,2010,MA,REP
263,2010,MA,IND
227,2010,ND,REP
1777,2010,NH,REP
463,2010,NH,DEM
9,2010,NH,REP
7,2010,NV,REP
804,2010,NY,DEM
900,2010,NY,REP
190,2010,SC,REP
290,2010,UT,REP
250,2010,WI,REP
312,2010,WV,DEM
1760,2010,AK,REP
40,2010,CA,DEM
1692,2010,CA,REP
751,2010,CA,REP
1314,2010,CA,DEM
775,2010,GA,REP
1244,2010,ID,REP
324,2010,KY,REP
812,2010,MN,REP
1786,2010,MO,REP
118,2010,MT,REP
905,2010,NC,REP
911,2010,ND,DEM
1077,2010,NH,REP
1298,2010,NJ,DEM
659,2010,NM,DEM
492,2010,SD,REP
719,2010,TN,REP
4,2010,TN,REP
103,2010,TX,REP
644,2010,TX,DEM
534,2010,TX,REP
641,2010,UT,REP
355,2010,WA,DEM
350,2010,AK,REP
1282,2010,AZ,REP
1650,2010,CO,DEM
1669,2010,CO,REP
1371,2010,FL,REP
1194,2010,HI,DEM
1107,2010,IA,DEM
733,2010,IL,DEM
1512,2010,IL,DEM
1339,2010,IN,REP
1214,2010,LA,DEM
512,2010,LA,REP
1252,2010,MA,DEM
1732,2010,ME,REP
1068,2010,MN,REP
611,2010,MN,IND
55,2010,NC,REP
239,2010,OK,REP
766,2010,OK,DEM
807,2010,OK,REP
1657,2010,PA,REP
498,2010,PA,REP
881,2010,SC,REP
1189,2010,TX,REP
288,2010,VT,DEM
442,2010,VT,IND
1618,2010,WV,DEM
1801,2010,WY,REP
464,2010,AL,REP
460,2010,AL,REP
318,2010,AZ,REP
240,2010,GA,REP
145,2010,IL,DEM
415,2010,KS,REP
715,2010,KS,REP
1291,2010,LA,DEM
1245,2010,MA,DEM
340,2010,MD,DEM
65,2010,MD,DEM
93,2010,ME,REP
1606,2010,MI,DEM
274,2010,MN,DEM
1247,2010,MN,REP
673,2010,MO,REP
320,2010,MO,DEM
487,2010,MT,DEM
822,2010,ND,DEM
1091,2010,NE,REP
1493,2010,NE,DEM
1914,2010,NJ,REP
1815,2010,NJ,DEM
335,2010,NJ,DEM
407,2010,NV,DEM
49,2010,OH,DEM
1528,2010,OR,REP
1721,2010,OR,REP
540,2010,OR,DEM
1742,2010,PA,DEM
72,2010,PA,DEM
404,2010,RI,DEM
531,2010,RI,DEM
865,2010,SD,DEM
1220,2010,SD,DEM
102,2010,TN,REP
1148,2010,TN,REP
213,2010,UT,REP
520,2010,VA,DEM
1861,2010,VA,DEM
1268,2010,WI,DEM
743,2010,WV,DEM
14,2010,WY,REP
152,2010,WY,REP
634,2010,AK,DEM
1288,2010,AR,DEM
1320,2010,CT,DEM
654,2010,DE,DEM
67,2010,DE,DEM
359,2010,FL,DEM
109,2010,ID,REP
1285,2010,ID,DEM
414,2010,ID,REP
628,2010,IN,DEM
1716,2010,KS,DEM
726,2010,KY,REP
1313,2010,MI,DEM
478,2010,MI,DEM
173,2010,MN,DFL
87,2010,MS,REP
1335,2010,MS,REP
625,2010,MT,DEM
731,2010,MT,REP
940,2010,NC,DEM
1089,2010,NC,DEM
969,2010,NE,DEM
1251,2010,NE,DEM
1213,2010,NE,REP
907,2010,NM,REP
1887,2010,NM,REP
503,2010,NM,DEM
952,2010,NV,REP
452,2010,NY,DEM
1837,2010,OH,REP
337,2010,OR,DEM
774,2010,RI,REP
1852,2010,VA,REP
60,2010,WA,DEM
980,2010,WI,DEM
416,2012,AL,REP
843,2012,AL,DEM
46,2012,AL,REP
867,2012,AL,DEM
462,2012,AL,DEM
1149,2012,AL,DEM
110,2012,AR,REP
1078,2012,AR,REP
538,2012,AR,REP
1629,2012,AR,DEM
971,2012,AS,DEM
164,2012,AZ,REP
187,2012,AZ,REP
1577,2012,AZ,REP
21,2012,CA,DEM
127,2012,CA,DEM
179,2012,CA,DEM
1293,2012,CA,DEM
910,2012,CA,REP
229,2012,CA,DEM
130,2012,CA,REP
449,2012,CA,DEM
1737,2012,CA,DEM
78,2012,CA,DEM
16,2012,CA,DEM
242,2012,CA,REP
122,2012,CA,DEM
180,2012,CO,REP
125,2012,CT,DEM
365,2012,DC,DEM
66,2012,DE,DEM
111,2012,FL,REP
366,2012,FL,REP
526,2012,FL,REP
1576,2012,FL,REP
425,2012,FL,REP
535,2012,FL,DEM
423,2012,FL,REP
133,2012,FL,DEM
555,2012,FL,REP
1611,2012,FL,REP
5,2012,GA,REP
1323,2012,GA,REP
221,2012,GA,REP
539,2012,GA,UNK
1366,2012,GA,DEM
454,2012,GA,REP
195,2012,GA,REP
903,2012,HI,REP
279,2012,ID,REP
400,2012,IL,DEM
1847,2012,IL,REP
271,2012,IL,REP
137,2012,IL,REP
270,2012,IL,REP
235,2012,IL,REP
1221,2012,IL,REP
1360,2012,IL,REP
1674,2012,IL,REP
338,2012,IN,REP
482,2012,IN,REP
421,2012,IN,REP
53,2012,IN,REP
546,2012,IN,REP
542,2012,KS,REP
395,2012,KS,REP
418,2012,KY,REP
13,2012,KY,REP
446,2012,LA,REP
1205,2012,LA,DEM
1794,2012,LA,REP
1292,2012,LA,REP
1016,2012,MA,DEM
259,2012,MA,DEM
19,2012,MI,REP
234,2012,MI,REP
6,2012,MI,REP
1625,2012,MI,REP
747,2012,MI,REP
795,2012,MI,DEM
323,2012,MN,DFL
847,2012,MN,REP
762,2012,MO,DEM
798,2012,MO,DEM
559,2012,MO,REP
211,2012,MO,REP
194,2012,MO,REP
298,2012,MO,REP
368,2012,MS,REP
371,2012,MS,REP
1592,2012,MT,REP
149,2012,NC,REP
647,2012,ND,REP
108,2012,ND,REP
202,2012,NH,REP
622,2012,NH,REP
276,2012,NH,DEM
573,2012,NJ,DEM
1643,2012,NJ,REP
377,2012,NJ,DEM
215,2012,NV,REP
241,2012,NY,DEM
1825,2012,NY,REP
1080,2012,NY,REP
459,2012,NY,DEM
1128,2012,NY,REP
1478,2012,NY,DEM
183,2012,NY,REP
1525,2012,NY,DEM
723,2012,NY,REP
405,2012,NY,REP
247,2012,OH,REP
1154,2012,OH,REP
33,2012,OH,REP
493,2012,OH,REP
408,2012,OH,REP
182,2012,OH,REP
283,2012,OK,REP
426,2012,PA,REP
333,2012,PA,REP
314,2012,PA,REP
1232,2012,PA,DEM
849,2012,PA,DEM
841,2012,PA,DEM
1561,2012,PA,REP
79,2012,RI,DEM
282,2012,RI,DEM
712,2012,SC,REP
749,2012,SC,REP
457,2012,SC,REP
143,2012,SC,REP
188,2012,SC,REP
349,2012,SC,REP
362,2012,SD,REP
165,2012,TN,REP
132,2012,TN,REP
27,2012,TN,REP
161,2012,TN,REP
1094,2012,TX,REP
115,2012,TX,REP
167,2012,TX,REP
237,2012,TX,REP
157,2012,TX,REP
1375,2012,UT,DEM
413,2012,VA,REP
238,2012,VA,REP
756,2012,VA,REP
1464,2012,VA,DEM
199,2012,VA,REP
284,2012,WA,DEM
214,2012,WA,DEM
220,2012,WA,REP
128,2012,WA,DEM
1555,2012,WI,REP
142,2012,WI,REP
409,2012,WI,REP
328,2012,WV,REP
61,2012,WV,REP
678,2012,AL,REP
967,2012,AL,REP
419,2012,AL,REP
594,2012,AL,REP
106,2012,AR,REP
1594,2012,AZ,REP
1534,2012,AZ,DEM
200,2012,AZ,DEM
608,2012,AZ,DEM
331,2012,AZ,REP
469,2012,AZ,DEM
301,2012,CA,DEM
50,2012,CA,DEM
1898,2012,CA,DEM
278,2012,CA,REP
233,2012,CA,DEM
99,2012,CA,REP
1562,2012,CA,REP
484,2012,CA,DEM
759,2012,CA,DEM
1581,2012,CA,REP
505,2012,CA,REP
1411,2012,CA,REP
649,2012,CA,DEM
1108,2012,CA,DEM
64,2012,CA,DEM
18,2012,CA,DEM
3,2012,CA,DEM
1856,2012,CA,DEM
429,2012,CA,DEM
490,2012,CA,NNE
432,2012,CA,DEM
59,2012,CA,REP
440,2012,CA,DEM
1527,2012,CA,REP
486,2012,CA,DEM
1281,2012,CA,REP
507,2012,CA,DEM
987,2012,CA,DEM
384,2012,CA,DEM
1407,2012,CO,REP
107,2012,CT,DEM
155,2012,CT,DEM
770,2012,DE,REP
978,2012,FL,REP
126,2012,FL,REP
342,2012,FL,REP
48,2012,FL,DEM
714,2012,FL,REP
543,2012,FL,REP
339,2012,FL,REP
172,2012,FL,DEM
1064,2012,FL,REP
892,2012,FL,DEM
1422,2012,FL,DEM
894,2012,FL,REP
353,2012,FL,DEM
212,2012,FL,DEM
134,2012,FL,REP
1258,2012,GA,REP
26,2012,GA,DEM
92,2012,GA,REP
1413,2012,GA,GRE
1049,2012,GA,REP
732,2012,GA,REP
455,2012,GA,DEM
37,2012,GU,DEM
206,2012,HI,DEM
769,2012,HI,DEM
177,2012,HI,DEM
29,2012,IA,REP
269,2012,IA,REP
434,2012,IL,DEM
261,2012,IL,DEM
945,2012,IL,DEM
204,2012,IL,DEM
629,2012,IL,DEM
1677,2012,IL,DEM
953,2012,IL,DEM
121,2012,IL,REP
968,2012,IL,REP
56,2012,IL,DEM
466,2012,IL,REP
740,2012,IN,REP
47,2012,IN,REP
734,2012,IN,REP
869,2012,KY,REP
316,2012,KY,REP
562,2012,LA,REP
1516,2012,MA,DEM
263,2012,MA,DEM
1420,2012,MA,DEM
308,2012,MA,DEM
886,2012,MA,DEM
433,2012,MD,DEM
230,2012,MD,DEM
1905,2012,MD,DEM
620,2012,MD,REP
129,2012,MD,DEM
506,2012,MD,DEM
1430,2012,ME,DEM
1395,2012,MI,REP
1773,2012,MI,DEM
1159,2012,MI,REP
264,2012,MI,DEM
1266,2012,MI,REP
642,2012,MI,REP
854,2012,MI,DEM
287,2012,MI,DEM
291,2012,MI,DEM
1346,2012,MN,DEM
385,2012,MN,DFL
363,2012,MN,DFL
513,2012,MO,REP
118,2012,MT,REP
253,2012,NC,REP
428,2012,NC,REP
231,2012,NC,REP
388,2012,NC,REP
332,2012,NC,REP
1857,2012,NC,DEM
1434,2012,NC,DEM
228,2012,NC,REP
1563,2012,ND,DEM
695,2012,NH,REP
295,2012,NJ,REP
175,2012,NJ,REP
378,2012,NM,REP
7,2012,NV,REP
1173,2012,NV,DEM
510,2012,NY,DEM
1156,2012,NY,DEM
661,2012,NY,DEM
268,2012,NY,REP
1316,2012,NY,CRV
336,2012,NY,DEM
244,2012,NY,DEM
1817,2012,NY,DEM
1523,2012,NY,DEM
310,2012,NY,DEM
356,2012,NY,DEM
311,2012,NY,DEM
1405,2012,NY,REP
1151,2012,NY,DEM
528,2012,OH,REP
502,2012,OH,REP
17,2012,OH,DEM
1526,2012,OH,REP
257,2012,OH,DEM
255,2012,OH,REP
1572,2012,OH,REP
437,2012,OH,DEM
1774,2012,OK,REP
45,2012,OK,REP
348,2012,OK,REP
90,2012,OK,REP
34,2012,OR,DEM
159,2012,PA,DEM
382,2012,PA,REP
1161,2012,PA,DEM
1041,2012,PA,REP
467,2012,PA,REP
12,2012,PA,REP
71,2012,PA,DEM
354,2012,PA,REP
85,2012,SC,DEM
536,2012,SC,REP
617,2012,SC,REP
1193,2012,SC,REP
1745,2012,SC,DEM
1787,2012,SC,DEM
411,2012,SC,REP
1203,2012,SD,REP
1141,2012,SD,DEM
1849,2012,TN,REP
101,2012,TN,DEM
28,2012,TN,REP
248,2012,TX,DEM
251,2012,TX,REP
461,2012,TX,REP
219,2012,TX,REP
525,2012,TX,REP
369,2012,TX,DEM
675,2012,TX,REP
114,2012,TX,DEM
1030,2012,TX,DEM
54,2012,TX,REP
1517,2012,TX,DEM
509,2012,TX,DEM
198,2012,TX,DEM
70,2012,TX,REP
534,2012,TX,REP
508,2012,TX,DEM
75,2012,TX,DEM
25,2012,UT,REP
480,2012,UT,REP
300,2012,UT,REP
168,2012,VA,REP
186,2012,VA,REP
688,2012,VA,DEM
390,2012,VI,DEM
1118,2012,WA,REP
1195,2012,WA,DEM
265,2012,WA,DEM
391,2012,WI,DEM
1455,2012,WV,DEM
401,2012,AS,REP
439,2012,AZ,REP
1693,2012,AZ,REP
174,2012,AZ,REP
453,2012,AZ,REP
330,2012,CA,DEM
297,2012,CA,DEM
158,2012,CA,DEM
104,2012,CA,DEM
523,2012,CA,DEM
656,2012,CA,REP
1649,2012,CO,DEM
1357,2012,CT,DEM
1349,2012,FL,REP
1868,2012,FL,REP
1001,2012,FL,REP
522,2012,FL,DEM
399,2012,GA,REP
530,2012,GA,REP
619,2012,GA,DEM
1295,2012,IA,REP
294,2012,IL,DEM
663,2012,IL,DEM
120,2012,IL,DEM
511,2012,IN,DEM
1408,2012,IN,REP
138,2012,IN,DEM
1739,2012,IN,REP
532,2012,KY,REP
776,2012,KY,DEM
1212,2012,LA,REP
1423,2012,LA,DEM
39,2012,LA,REP
326,2012,MA,DEM
1811,2012,MA,DEM
942,2012,MI,REP
514,2012,MI,REP
84,2012,MO,DEM
488,2012,MS,DEM
57,2012,NC,DEM
171,2012,NC,REP
806,2012,NC,REP
1485,2012,NC,REP
327,2012,NC,REP
169,2012,NE,REP
1666,2012,NJ,REP
553,2012,NY,DEM
81,2012,NY,DEM
900,2012,NY,RTL
222,2012,NY,DEM
1498,2012,OH,REP
1286,2012,OH,REP
683,2012,OK,DEM
303,2012,OK,REP
163,2012,PA,REP
1683,2012,PA,DEM
131,2012,PA,REP
140,2012,PA,DEM
951,2012,PA,REP
1248,2012,RI,DEM
443,2012,SC,REP
1061,2012,TN,DEM
873,2012,TN,DEM
392,2012,TX,REP
185,2012,TX,REP
15,2012,TX,REP
197,2012,TX,DEM
136,2012,TX,DEM
321,2012,TX,REP
491,2012,TX,REP
360,2012,TX,REP
96,2012,TX,REP
313,2012,TX,REP
755,2012,TX,REP
876,2012,VA,REP
789,2012,VI,DEM
329,2012,WA,REP
406,2012,WA,REP
345,2012,WI,DEM
545,2012,AK,REP
2,2012,AL,REP
997,2012,AL,DEM
650,2012,AR,DEM
1734,2012,AR,DEM
1772,2012,AZ,REP
1449,2012,AZ,DEM
1045,2012,AZ,DEM
1140,2012,CA,REP
317,2012,CA,DEM
1439,2012,CA,DEM
1754,2012,CA,DEM
1029,2012,CA,REP
319,2012,CA,REP
1859,2012,CA,DEM
465,2012,CA,DEM
912,2012,CA,REP
1345,2012,CA,REP
430,2012,CA,REP
591,2012,CA,DEM
441,2012,CA,DEM
750,2012,CA,REP
1680,2012,CO,DEM
124,2012,CO,DEM
495,2012,CO,REP
280,2012,CO,REP
381,2012,CO,DEM
351,2012,CT,DEM
691,2012,FL,DEM
1908,2012,FL,REP
196,2012,FL,DEM
23,2012,FL,REP
74,2012,FL,DEM
51,2012,FL,REP
1872,2012,FL,DEM
1263,2012,FL,DEM
249,2012,GA,DEM
292,2012,GA,DEM
550,2012,HI,DEM
226,2012,HI,DEM
697,2012,IA,DEM
296,2012,IA,DEM
687,2012,IA,DEM
1651,2012,ID,REP
1199,2012,IL,DEM
424,2012,IL,REP
141,2012,IL,DEM
1106,2012,IL,DEM
